amp_attack,amp_decay,amp_release,amp_sustain,arp_frequency,arp_gate,arp_octaves,arp_on,arp_pattern,arp_sync,arp_tempo,beats_per_minute,cross_modulation,cutoff,delay_dry_wet,delay_feedback,delay_frequency,delay_on,delay_sync,delay_tempo,distortion_drive,distortion_mix,distortion_on,distortion_type,fil_attack,fil_decay,fil_env_depth,fil_release,fil_sustain,filter_blend,filter_drive,filter_on,filter_saturation,filter_shelf,filter_style,filter_type,formant_on,formant_x,formant_y,keytrack,legato,mod_attack,mod_decay,mod_release,mod_sustain,mono_lfo_1_amplitude,mono_lfo_1_frequency,mono_lfo_1_retrigger,mono_lfo_1_sync,mono_lfo_1_tempo,mono_lfo_1_waveform,mono_lfo_2_amplitude,mono_lfo_2_frequency,mono_lfo_2_retrigger,mono_lfo_2_sync,mono_lfo_2_tempo,mono_lfo_2_waveform,noise_volume,num_steps,osc_1_transpose,osc_1_tune,osc_1_unison_detune,osc_1_unison_voices,osc_1_volume,osc_1_waveform,osc_2_transpose,osc_2_tune,osc_2_unison_detune,osc_2_unison_voices,osc_2_volume,osc_2_waveform,osc_feedback_amount,osc_feedback_transpose,osc_feedback_tune,osc_mix,pitch_bend_range,poly_lfo_amplitude,poly_lfo_frequency,poly_lfo_sync,poly_lfo_tempo,poly_lfo_waveform,polyphony,portamento,portamento_type,resonance,reverb_damping,reverb_dry_wet,reverb_feedback,reverb_on,step_frequency,step_seq_00,step_seq_01,step_seq_02,step_seq_03,step_seq_04,step_seq_05,step_seq_06,step_seq_07,step_seq_08,step_seq_09,step_seq_10,step_seq_11,step_seq_12,step_seq_13,step_seq_14,step_seq_15,step_seq_16,step_seq_17,step_seq_18,step_seq_19,step_seq_20,step_seq_21,step_seq_22,step_seq_23,step_seq_24,step_seq_25,step_seq_26,step_seq_27,step_seq_28,step_seq_29,step_seq_30,step_seq_31,step_sequencer_retrigger,step_sequencer_sync,step_sequencer_tempo,step_smoothing,stutter_frequency,stutter_on,stutter_resample_frequency,stutter_resample_sync,stutter_resample_tempo,stutter_softness,stutter_sync,stutter_tempo,sub_octave,sub_shuffle,sub_volume,sub_waveform,unison_1_harmonize,unison_2_harmonize,velocity_track,volume,Modulation1Source,Modulation1Destination,Modulation1Amount,Modulation2Source,Modulation2Destination,Modulation2Amount,Modulation3Source,Modulation3Destination,Modulation3Amount,Modulation4Source,Modulation4Destination,Modulation4Amount,Modulation5Source,Modulation5Destination,Modulation5Amount,Modulation6Source,Modulation6Destination,Modulation6Amount,Modulation7Source,Modulation7Destination,Modulation7Amount,Modulation8Source,Modulation8Destination,Modulation8Amount,Modulation9Source,Modulation9Destination,Modulation9Amount,Modulation10Source,Modulation10Destination,Modulation10Amount,Modulation11Source,Modulation11Destination,Modulation11Amount,Modulation12Source,Modulation12Destination,Modulation12Amount,Modulation13Source,Modulation13Destination,Modulation13Amount,Modulation14Source,Modulation14Destination,Modulation14Amount,Modulation15Source,Modulation15Destination,Modulation15Amount,Modulation16Source,Modulation16Destination,Modulation16Amount
0,1.5,0,1,2,0.5,1,0,0,1,9,2,0.04999997,115.0375,0.5,0.4,2,0,1,9,21.6,1,1,0,0.1,1.5,0,1.5,0.5,0,0,0,0,0,0,0,0,0.6571429,0.4054054,0,0,0,1.5,1.5,0.5,1,1,0,1,6,0,1,1,0,1,7,0,0,8,12,0.184,0,1,0.5946035,10,12,-0.234375,2,15,0.3535534,0,0.02400005,-6,0,0,4,1,1,1,7,0,1,-5.832,2,0.4027778,0.5,0.3148262,0.8136,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,3,0,1,1,6,0,1,8,1,0.6759999,0.671182,2,0,0,0,0.6861252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1.5,0,1,2,0.5,1,0,0,1,9,2,0.348,115.0375,0.5,0.4,2,0,1,9,4.039688,1,1,0,0.1,1.5,0,1.5,0.5,0,0,0,0,0,0,0,0,0.6571429,0.4054054,0,0,0,1.5,1.5,0.5,1,1,0,1,6,0,1,1,0,1,7,0,0,8,19,0.184,0,1,0.5946035,4,0,-0.234375,30,15,0.3535534,0,0.0832188,-6,0,0,4,1,1,1,7,0,1,-5.832,2,0.4027778,0.5,0.3148262,0.8136,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,3,0,1,1,6,0,1,8,1,0.6759999,0.7214592,2,0,0,0,0.6861252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1.5,0,1,2,0.86,1,0,0,1,7,2,0.348,98.71429,0.5,0.4,2,0,1,9,24.25594,1,1,0,2.470588,0,-14.336,1,0.1323529,0,-12,1,0,0,0,0,0,0.6571429,0.4054054,0,0,0,1.5,1.5,0.5,0.3521127,1,0,1,9,0,1,1,0,1,7,0,0.1170615,8,19,0.184,0,1,0.5946035,4,-12,-0.234375,14.8,15,0.3535534,5,0.02400005,-6,0,0,4,1,1,1,7,0,1,-5.832,2,0.358504,0.5,0.3148262,0.8136,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,3,0,1,1,6,0,1,8,1,0.7879999,0.7071068,10,0,0,0,0.760704,11,11,24.47407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1.5,0,1,2,0.86,1,0,0,1,7,2,0.418,80.3875,0.5,0.4,2,0,1,9,17.50313,1,1,0,0,0.07382813,46.08,1,0.4117647,0,-12,1,0,0,0,0,0,0.6571429,0.4054054,0,0,0,1.5,1.5,0.5,0.6901408,1,0,1,7,12,1,1,0,1,7,0,0,8,12,0.184,0,1,0.7833998,0,-12,-0.234375,14.8,15,0.1817109,5,-0.03199989,13,0,0,4,1,1,1,7,0,1,-5.832,2,0.44,0.5,0.3148262,0.8136,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,3,0,1,1,6,0,1,8,1,0.4239999,0.7071068,0,0,0,0,0.7573379,11,11,24.47407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1.5,0,1,2,0.2,2,0,0,1,9,2,0,115.0375,0.5,0.4,2,0,1,9,8.640004,1,1,0,0,0,46.08,1,0.4117647,0,-12,1,0,0,0,0,0,0.6571429,0.4054054,0,0,0,1.5,1.5,0.5,0.6901408,1,0,1,7,12,1,1,0,1,7,0,0,8,12,0.03200006,0,1,0.3682933,1,34,-0.234375,5.600002,15,0.4494931,5,0.8000001,13,0,0,4,1,1,1,7,0,1,-5.832,2,0.2708333,0.5,0.3148262,0.8136,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,5.532001,0,4,1,6,1,1,8,1,1,0.7071068,5,0,0,0,0.8198743,11,11,24.47407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1.236213,0.4171875,0,2,0.5,1,0,0,1,9,2,0.116,111.325,0.0508775,0.1120001,4.692,1,0,9,12,1,1,0,0.1,1.5,0,1.5,0.5,0,-12,1,0,2,2,0,0,0.5,0.5,0,0,0,1.5,1.5,0.5,1,1,0,1,6,0,1,1,0,1,7,0,0,8,-12,-0.128,0,1,0.5619182,2,-5.000001,0.03999996,0,1,0.6255835,2,0,0,0,0,2,1,1,1,7,0,4,-9,2,0.375,0.5,0.01016174,0.9,1,4.447328,0.7349398,-0.3253012,0.2530121,-0.2048193,0.06024098,-0.06024098,0.3012048,-0.3253012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,1,1,6,0,1,8,1,0.72,0.6250824,2,0,0,-1,0.8092768,11,14,1.792,22,46,-0.4311603,22,52,0.4311603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1.001838,0.4171875,0,2,0.5,1,0,0,1,9,2,0.212,111.325,0.160213,0.5360001,4.692,1,0,9,10.90312,1,1,0,0.1,1.5,0,1.5,0.5,0,-12,1,0,2,2,0,0,0.5,0.5,0,0,0,1.5,1.5,0.5,1,1,0,1,6,0,1,1,0,1,7,0,0,8,-12,-0.128,0,1,0.5619182,2,-5.000001,0.03999996,0,1,0.6255835,2,0,0,0,0,2,1,1,1,7,0,4,-7.656,2,0.375,0.5,0.01016174,0.9,1,4.447328,0.7349398,-0.3253012,0.2530121,-0.2048193,0.06024098,-0.06024098,0.3012048,-0.3253012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,1,1,6,0,1,8,1,0.72,0.6250824,5,0,0,-1,0.772524,11,14,1.792,22,46,-0.4311603,22,52,0.4311603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1,1.5,0.3,1,2,0.5,1,0,0,1,9,2,0,80,0.5,0.4,2,0,1,9,2.379373,0.5891719,1,0,0.1,1.5,0,1.5,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,1.5,1.5,0.5,1,1,0,1,6,12,1,1,0,1,7,12,0.05933277,8,-12,-0.152,100,15,0.3535534,0,12,0.01600003,100,15,0.3535534,1,0.01600003,-13,-0.136,0,2,1,1,1,7,0,1,-5.288,2,0,0.5,0.4600639,0.9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,3.832,0,1,1,6,1,1,8,1,1,0.4809966,10,0,0,0,1.125878,13,49,0.352,11,40,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1.941176,0.1171875,0,2,0,4,0,3,1,9,2,0.02799999,21.3625,0.5,0.4,2,0,1,9,18.72,1,1,0,0,1.647059,61.43999,0,0,0,-12,1,0,0,0,0,0,0.45,0.3153153,1,0,0,1.5,1.5,0.5,1,5.168,0,0,6,12,0.4929577,3.444001,0,0,7,12,0,8,12,-0.07999998,11.6,3,0.5827715,0,26,0,0,15,0.2831761,0,0.01599991,12,-0.832,0,0,1,1,1,7,0,1,-9,0,0,0.524,0.1313673,0.9552,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,4.024,0,4,1,6,0,1,8,1,1,0.4695189,8,1,1,0.02400005,0.7364522,4,11,26.4745,13,49,1.12,11,43,0.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1.941176,0.1171875,0,2,0,4,0,3,1,9,2,0.348,22.1875,0.5,0.4,2,0,1,9,18.72,1,1,0,0,1.647059,61.43999,0,0,0,-12,1,0,0,0,0,0,0.45,0.3153153,1,0,0,1.5,1.5,0.5,1,5.168,0,0,6,12,0.4929577,3.444001,0,0,7,12,0,8,12,-0.07999998,1.915625,3,0.4270714,0,26,0,0,15,0.3985035,0,0.01599991,12,-0.832,0,0,1,1,1,7,0,1,-9,0,0.2013889,0.524,0.1313673,0.9552,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,4.024,0,4,1,6,0,1,8,1,1,0.4714949,4,1,1,0.02400005,0.7364522,11,43,0.1105312,4,11,26.4745,13,49,0.2815625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
