amp_attack,amp_decay,amp_release,amp_sustain,arp_frequency,arp_gate,arp_octaves,arp_on,arp_pattern,arp_sync,arp_tempo,beats_per_minute,cross_modulation,cutoff,delay_dry_wet,delay_feedback,delay_frequency,delay_on,delay_sync,delay_tempo,distortion_drive,distortion_mix,distortion_on,distortion_type,fil_attack,fil_decay,fil_env_depth,fil_release,fil_sustain,filter_blend,filter_drive,filter_on,filter_saturation,filter_shelf,filter_style,filter_type,formant_on,formant_x,formant_y,keytrack,legato,mod_attack,mod_decay,mod_release,mod_sustain,mono_lfo_1_amplitude,mono_lfo_1_frequency,mono_lfo_1_retrigger,mono_lfo_1_sync,mono_lfo_1_tempo,mono_lfo_1_waveform,mono_lfo_2_amplitude,mono_lfo_2_frequency,mono_lfo_2_retrigger,mono_lfo_2_sync,mono_lfo_2_tempo,mono_lfo_2_waveform,noise_volume,num_steps,osc_1_transpose,osc_1_tune,osc_1_unison_detune,osc_1_unison_voices,osc_1_volume,osc_1_waveform,osc_2_transpose,osc_2_tune,osc_2_unison_detune,osc_2_unison_voices,osc_2_volume,osc_2_waveform,osc_feedback_amount,osc_feedback_transpose,osc_feedback_tune,osc_mix,pitch_bend_range,poly_lfo_amplitude,poly_lfo_frequency,poly_lfo_sync,poly_lfo_tempo,poly_lfo_waveform,polyphony,portamento,portamento_type,resonance,reverb_damping,reverb_dry_wet,reverb_feedback,reverb_on,step_frequency,step_seq_00,step_seq_01,step_seq_02,step_seq_03,step_seq_04,step_seq_05,step_seq_06,step_seq_07,step_seq_08,step_seq_09,step_seq_10,step_seq_11,step_seq_12,step_seq_13,step_seq_14,step_seq_15,step_seq_16,step_seq_17,step_seq_18,step_seq_19,step_seq_20,step_seq_21,step_seq_22,step_seq_23,step_seq_24,step_seq_25,step_seq_26,step_seq_27,step_seq_28,step_seq_29,step_seq_30,step_seq_31,step_sequencer_retrigger,step_sequencer_sync,step_sequencer_tempo,step_smoothing,stutter_frequency,stutter_on,stutter_resample_frequency,stutter_resample_sync,stutter_resample_tempo,stutter_softness,stutter_sync,stutter_tempo,sub_octave,sub_shuffle,sub_volume,sub_waveform,unison_1_harmonize,unison_2_harmonize,velocity_track,volume,Modulation1Source,Modulation1Destination,Modulation1Amount,Modulation2Source,Modulation2Destination,Modulation2Amount,Modulation3Source,Modulation3Destination,Modulation3Amount,Modulation4Source,Modulation4Destination,Modulation4Amount,Modulation5Source,Modulation5Destination,Modulation5Amount,Modulation6Source,Modulation6Destination,Modulation6Amount,Modulation7Source,Modulation7Destination,Modulation7Amount,Modulation8Source,Modulation8Destination,Modulation8Amount,Modulation9Source,Modulation9Destination,Modulation9Amount,Modulation10Source,Modulation10Destination,Modulation10Amount,Modulation11Source,Modulation11Destination,Modulation11Amount,Modulation12Source,Modulation12Destination,Modulation12Amount,Modulation13Source,Modulation13Destination,Modulation13Amount,Modulation14Source,Modulation14Destination,Modulation14Amount,Modulation15Source,Modulation15Destination,Modulation15Amount,Modulation16Source,Modulation16Destination,Modulation16Amount
0,2.294118,0.1171875,0,2,0,4,0,3,1,9,2,0.2717969,93.26963,0.5,0.4,2,0,1,9,13.92,1,1,0,0,1.647059,-36.86401,0,0,2,-12,1,0,0,0,0,0,0.8857143,0.7927928,1,0,0,1.5,1.5,0.5,1,5.168,0,0,6,12,1,1,0,1,7,0,0,8,-2.000001,-0.07999998,11.6,3,0.5046949,0,23,0,0,5,0.4475184,0,0.05599999,-12,-0.296,0,2,1,1,1,7,0,1,-9,0,0.5625,0.524,0.7659417,0.912,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,4.024,0,4,1,6,0,1,8,1,0.976,0.6137686,0,1,1,0.02400005,0.7187557,4,11,26.4745,11,43,0.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2.294118,0.1171875,0,2,0,4,0,3,1,9,2,0.142,78.03226,0.5,0.4,2,0,1,9,3.840001,1,1,0,0.1176471,1.054225,-36.86401,0.9956673,0,2,-2.4515,1,0,0,0,0,0,0.8857143,0.7927928,1,0,0,1.5,1.5,0.5,1,5.168,0,0,6,0,1,1,0,1,7,0,0.3920001,8,-2.000001,0,11.6,3,0.5582243,2,23,0,0,5,0.3741026,6,0.576,-12,-0.296,0,2,1,1,1,7,0,1,-9,0,0.84,0.924,0.7659417,0.828,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,4.024,0,4,1,6,0,1,8,1,0.976,0.782253,6,1,1,0.02400005,0.7187557,4,11,26.4745,11,43,0.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1.529412,0.1171875,0,2,0.5,1,0,0,1,9,2,0.272,38.275,0.768,-0.576,5,0,0,9,22.08,1,1,0,0,0.5725644,36.86398,0,0,1,-1.972,1,0,0,0,0,0,0.5,0.5,1,0,0,1.5,1.5,0.5,0.1549295,5.012,0,0,6,12,0.1549295,4.016,0,0,7,12,0.24,8,46,0,0,15,0.3172206,0,42,0.07200003,0,9,0.4346736,1,0.288,-7,0.08000004,0,2,1,1,1,7,0,1,-9,0,0.8611111,0.76,0.1705731,0.9463999,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,3,0,1,1,6,0,1,8,1,0.6440001,0.2856711,0,0,1,-0.02399999,0.6577427,13,43,1.016,11,49,1.032,4,11,8.318531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.4710478,0.1171875,0,2,0,4,0,3,1,9,2,0.5,63.4375,0.5,0.4,2,0,1,9,0,1,1,0,0.2352941,0.8203126,-36.86401,0,0,0,0,1,0,1,2,0,0,0.8857143,0.7927928,1,0,0,1.5,1.5,0.5,1,1,0,1,6,0,1,1,0,1,7,0,0.936,8,32,0,11.6,13,0.4338888,0,48,0,0,15,0.2718444,6,-0.848,19,0,0,2,1,1,1,7,0,1,-9,0,0.9166667,0.688,0.03705745,0.8416,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,4.024,0,4,0,6,0,0,8,1,0.976,0.6137686,0,1,1,0.02400005,0.7733755,4,11,26.4745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.5882353,0.1171875,0,2,0,4,0,3,1,9,2,0.302,70.8625,0.5,0.4,2,0,1,9,-2.91375,1,1,0,0.2352941,0.8203126,-36.86401,0,0,0,0,1,0,1,2,0,0,0.8857143,0.7927928,1,0,0,1.5,1.5,0.5,1,1,0,1,6,0,1,1,0,1,7,0,0.936,8,-6,0,11.6,13,0.3012772,6,35,0,0,15,0.406318,6,-0.848,19,0,0,2,1,1,1,7,0,1,-9,0,0.8888889,0.924,0.03705745,0.828,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,4.024,1,4,0,6,0.01603733,0,8,1,0.976,0.6137686,0,1,1,0.02400005,0.7733755,4,11,26.4745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1,1.197657,0.3914062,0.8341798,2,0.5,1,0,0,1,9,2.05,0,32.5826,0.5,0.4,2,0,1,9,10.26893,1,1,0,0,0.1007812,48.07503,0.2355469,0,0,-12,1,0,0,0,0,0,0.4714286,0.5225225,0,0,0,1.5,1.5,0.5,1,1,0,1,6,5,1,1,0,3,8,2,0,8,-24,0,0,1,0.6555751,0,-36,0,0,1,0.5266195,0,0,0,0,0,2,1,1,1,6,0,1,-9,0,0.3972656,0.5,0.5,0.9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,3,0,1,1,6,0,1,8,1,0,0.4482945,1,0,0,0,0.8279297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05976564,0.3621091,0.4687502,0.04013673,2,0.5,1,0,0,1,9,2.05,0,110.106,0.07089843,0.5119144,2,0,1,9,2.753885,1,1,0,0,0.2648437,0,0.3457031,0,2,2.184,1,0,0,0,0,0,0,1,0,0,0,1.5,1.5,0.5,1,1,0,1,6,0,1,1,0,1,7,0,0.5534178,8,0,0,0,1,0.5884362,3,0,0,0,1,0.6007076,4,0,0,0,0,2,1,1,1,7,0,1,-9,0,0.2575196,0,0.1731446,0.812286,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,4.122364,0,-7,1,6,0,1,8,1,0,0,2,0,0,0,1.121403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08203138,0.2613277,0.20625,0.001757813,2,0.5,1,0,0,1,9,2.05,0,110.106,0.07089843,0.5119144,2,0,1,9,2.753885,1,1,0,0,0.2648437,0,0.3457031,0,2,6.2335,1,0,0,0,0,0,0,1,0,0,0,1.5,1.5,0.5,1,1,0,1,6,0,1,1,0,1,7,0,0.5534178,8,0,0,0,1,0.5884362,3,0,0,0,1,0.6007076,4,0,0,0,0,2,1,1,1,7,0,1,-9,0,0.2575196,0,0.1731446,0.812286,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,4.122364,0,-7,1,6,0,1,8,1,0,0,2,0,0,0,1.202019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1,1.284377,0.7218742,0.8511721,2,0.5,1,0,0,1,9,2.05,0,32.78513,0.5,0.4,2,0,1,9,-7.818262,1,1,0,0.1,0.5115737,18.05063,0.9843754,0,0,-10.7625,1,0,0,0,0,0,0.5,0.5,0,0,0,1.5,1.5,0.5,1,1,1,1,7,0,1,1,1,1,7,0,0,8,-24,0,0,1,1,0,-12,0,0,1,0,0,0,0,0,0,2,1,1,1,7,0,1,-9,0,1,1,0.2911133,0.8324422,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,3,0,1,1,6,0,1,8,0,0,0,0,0,0,0,1,4,42,33.8625,11,42,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1.703906,0.3,1,2,0.5,1,0,0,1,9,1.6,0,95.45241,0.5,0.4,2,0,1,9,0,1,1,0,0,0.9222655,0,1.013672,0,0,0,1,0,0,0,0,0,0.4714286,0.5225225,0,0,0,1.5,1.5,0.5,1,1,0,1,6,5,1,1,0,3,8,2,0,8,-24,0,0,1,0.8408964,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,6,0,1,-9,0,0,0.5,0.5,0.9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,3,0,1,1,6,0,1,8,1,0,0,0,0,0,0,1,4,42,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.4741956,0.6128907,0,2,0.5,1,0,0,1,9,1.6,0,48.55975,0.5,0.4,2,0,1,9,19.91019,1,1,0,0.3832032,0.7160158,23.92494,0.5332033,0,2,-12,1,0,0,0,0,0,0.5,0.5,0,0,0,1.5,1.5,0.5,1,1,0,1,6,0,1,1,0,1,7,0,0.6448242,8,0,0,0,1,0.7047213,0,7.000002,0,0,1,0.4587752,0,0.4521481,12,0,0,2,1,1,1,7,0,1,-9,0,0.1749024,0.5,0.5,0.9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,6,0,1,1,6,0,1,8,1,0,0,2,0,0,0,0.7822267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.3281251,0.3,0,2,0.2039375,1,0,0,1,9,2.05,0.5,89.86132,0.06443375,0.4,2,1,1,9,0.1898403,1,1,0,0.3386719,0.5607306,7.250229,0.6257815,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1.5,1.5,0.5,1,1,2,1,6,0,-1,1,2,1,7,0,0,8,16,0,0,1,0.5967481,3,0,0,0,1,0.5924512,5,0.476953,12,0,0,2,1,1,1,7,0,1,-9,0,0,0.4988281,0.2412235,0.9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,6,0,-4.265734,1,6,0,1,8,1,0.6474612,0.2668221,0,0,0,0,1.043688,11,25,1,13,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1,0.5308594,0.3,0,2,0.3604844,1,0,0,1,9,2.05,0,44.74886,0.5128653,0.6270705,2,1,2,8,18.2226,1,1,0,0,0.938672,69.45064,0.7875002,0,0,-12,1,0,1,2,0,0,0.8,0.4234234,0,0,0,1.5,1.5,0.5,1,1,2,1,3,0,1,1,2,1,3,1,0,8,0,0,0,1,0.5213565,2,-5.000001,0,0,1,0.6597683,2,-0.3322263,3,0,0,2,1,1,1,7,0,1,-9,0,0,0,0.1087546,0.8902149,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,3.566308,0,3.79806,1,6,0.6448241,1,8,1,0.6197265,0,5,0,0,0.6076169,0.9965901,13,11,14.85,11,16,10.33594,11,77,0.4746967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1,0.5308594,0.3,0,2,0.3604844,1,0,0,1,9,2.05,0,56.33256,0.07253088,0.3548672,2,1,2,8,5.742246,1,1,0,0.4164064,0.5583521,24.5251,1.023047,0,1,-7.131,1,0,0,0,0,1,0.8,0.4234234,0,0,0,1.5,1.5,0.5,1,1,0,1,6,0,1,1,0,1,7,0,0,8,0,0,0,1,0.5213565,2,-5.000001,0,0,1,0.6597683,2,-0.3568358,3,0,0,2,1,1,1,7,0,1,-9,0,0.3369143,0.5,0.1363757,0.9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,3.566308,0,3.79806,1,6,0.6448241,1,8,1,0.6197265,0.5279621,5,0,0,0.6076169,0.9911581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.9890189,0.717213,0,2,0.5,1,0,0,1,9,0.797,0,35.98013,0.5,0.4,2,0,1,9,12,1,1,0,0,0.1464369,32.55199,1.153195,0.3603736,0,-12,1,0,0,0,0,0,0.4714286,0.5225225,0.3398645,0,0,1.5,1.5,0.5,1,1,0,1,6,5,1,1,0,3,8,2,0.03080022,8,-24,0,0,1,0.7026513,2,0,0,0,1,0,0,0,0,0,0,2,1,1,1,6,0,1,-9,0,0.5493866,0.80705,0.5087896,0.8397619,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,3,0,1,1,6,0,1,8,0,0,0,0,0,0,0.9378868,0.8797044,4,42,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0386706,0.2695477,0.2648599,0.005859733,2,0.5,1,0,0,1,9,1.583333,0,86.80874,0.07089843,0.5119144,2,0,1,9,9.715248,1,1,0,0,0.1640725,-11.10068,0,0.01113349,2,0,1,0,0,0,0,1,0.9369712,0.4562168,0.305878,0,0,1.5,1.5,0.5,1,1,0,1,6,0,1,1,0,1,7,0,0.5534178,8,0,0,0,1,0,3,0,0,0,1,0.05201516,4,0,0,0,0,2,1,1,1,7,0,1,-9,0,0.8154184,0,0.2270541,0.812286,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,4.122364,0,-7,1,6,0,1,8,0,0,0,2,0,0,0,0.9972996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0386706,0.1593848,0.2648599,0,2,0.5,1,0,0,1,9,1.583333,0,76.13463,0.07089843,0.5119144,2,0,1,9,14.84838,1,1,0,0,0.6445706,14.25087,0.2695477,0,2,0,1,0,0,0,0,1,0.9369712,0.3120674,0.2800952,0,0,1.5,1.5,0.5,1,1,0,1,6,0,1,1,0,1,7,0,0.5534178,8,0,0,0,1,0,3,0,0,0,1,0.05201516,4,0,0,0,0,2,1,1,1,7,0,1,-9,0,0.9707013,0,0.07943556,0.812286,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,4.122364,0,-7,1,6,0,1,8,0,0,0,2,0,0,0,0.9961875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0386706,0.1828237,0.05625343,0,2,0.5,1,0,0,1,9,1.583333,0,115.9884,0.07089843,0.5119144,2,0,1,9,37.91228,1,1,0,1.078191,0.3093939,35.25215,0.2695477,0,1,-12,1,0,0,0,0,0,0.9369712,0.3120674,-0.2882988,0,0,1.5,1.5,0.5,1,1,0,1,6,0,1,1,2,1,7,0,0.6208047,8,0,0,0,1,0,3,0,0,0,1,0.05201516,4,0,0,0,0,2,1,1,1,7,0,1,-9,0,0.5757554,0.7679546,0.1034138,0.9596191,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,4.122364,0,-7,1,6,0,1,8,0,0,0,2,0,0,0.9832631,0.8177498,13,11,-4.869504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0386706,0.4219008,0.2250137,0,2,0.5,1,0,0,1,9,1.583333,0,101.6016,0.07089843,0.5119144,2,0,1,9,37.91228,1,1,0,0.2507966,0.1171947,37.95232,0.2695477,0,1,-12,1,0,0,0,0,0,0.9369712,0.3120674,-0.460575,0,0,1.5,1.5,0.5,1,1,0,1,6,0,1,1,2,1,6,0,0.6208047,8,0,0,0,1,0,3,0,0,0,1,0.05201516,4,0,0,0,0,2,1,1,1,7,0,1,-9,0,0.2083501,0.7679546,0.1034138,0.9596191,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,4.122364,0,-7,1,6,0,1,8,0,0,0,2,0,0,0.9832631,0.8014271,13,11,-5.333595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0386706,0.4219008,0.2250137,0,2,0.5,1,0,0,1,9,1.583333,0,101.6016,0.07089843,0.5119144,2,0,1,9,12.24666,1,1,0,0.2507966,0.1171947,27.9017,0.2695477,0,1,0,1,0,0,0,0,0,0.9369712,0.3120674,-0.460575,0,0,1.5,1.5,0.5,1,1,0,1,6,0,1,1,2,1,6,0,0.6208047,8,0,0,0,1,0,3,0,0,0,1,0.05201516,4,0,0,0,0,2,1,1,1,7,0,1,-9,0,0.2083501,0.7679546,0.1034138,0.9596191,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,4.122364,0,-7,1,6,0,1,8,0,0,0,2,0,0,0.9832631,1.009334,13,11,-5.333595,13,20,-12.90079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0386706,0.241421,0.05625343,0,2,0.5,1,0,0,1,9,1.583333,0,101.6016,0.07089843,0.5119144,2,0,1,9,37.91228,1,1,0,0.3633034,0.4500275,51.90317,0.2695477,0,1,-12,1,0,0,0,0,0,0.9369712,0.3120674,-0.460575,0,0,1.5,1.5,0.5,1,1,0,1,6,0,1,1,2,1,6,0,0.6208047,8,0,0,0,1,0,3,0,0,0,1,0.05201516,4,0,0,0,0,2,1,1,1,7,0,1,-9,0,0.2083501,0.7679546,0.1034138,0.9596191,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,4.122364,0,-7,1,6,0,1,8,0,0,0,2,0,0,0.9832631,0.7792211,13,11,-5.333595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0386706,0.1453214,0.05625343,0,2,0.5,1,0,0,1,9,1.583333,0,117.5547,0.07089843,0.5119144,2,0,1,9,30.52902,1,1,0,0.1687603,0.2015748,25.35155,0.2695477,0,2,-12,1,0,0,0,0,0,0.9369712,0.3120674,0.2730635,0,0,1.5,1.5,0.5,1,1,0,1,6,0,1,1,0,1,7,0,0.6208047,8,0,0,0,1,0,3,0,0,0,1,0.05201516,4,0,0,0,0,2,1,1,1,7,0,1,-9,0,1,0.9738876,0.002318366,0.812286,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,4.122364,0,-7,1,6,0,1,8,0,0,0,2,0,0,0,0.8303775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0386706,0.1711042,0.1661305,0,2,0.5,1,0,0,1,9,1.583333,0,84.83629,0.07089843,0.5119144,2,0,1,9,18.08295,1,1,0,1.277422,0.5836294,30.45186,0.2695477,0,1.111076,-5.1365,1,0,0,1,0,0,0.9369712,0.3120674,0.2730635,0,0,1.5,1.5,0.5,1,1,0,1,6,0,1,1,0,1,7,0,0.6208047,8,0,0,0,1,0,3,0,0,0,1,0.05201516,4,0,0,0,0,2,1,1,1,7,0,1,-9,0,1,0.7679546,0.09991088,0.9596191,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,4.122364,0,-7,1,6,0,1,8,0,0,0,2,0,0,0,0.9722236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0386706,0.1711042,0.05625343,0,2,0.5,1,0,0,1,9,1.583333,0,73.17599,0.07089843,0.5119144,2,0,1,9,23.07544,1,1,0,1.078191,0.5836294,0.6000366,0.2695477,0,1,-2.583,1,0,0,0,0,0,0.9369712,0.3120674,-0.00351584,0,0,1.5,1.5,0.5,1,1,0,1,6,0,1,1,0,1,7,0,0.6208047,8,0,0,0,1,0,3,0,0,0,1,0.05201516,4,0,0,0,0,2,1,1,1,7,0,1,-9,0,1,0.7679546,0.01312905,0.9596191,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,4.122364,0,-7,1,6,0,1,8,0,0,0,2,0,0,0,0.966125,13,11,-4.869504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.3678873,0.3,0,2,0.5,1,0,0,1,9,2,0,35.98013,0.5,0.4,2,0,1,9,12,1,1,0,0,0.2823827,29.85182,1.013672,0,0,-12,1,0,0,0,0,0,0.4714286,0.5225225,0.6187878,0,0,1.5,1.5,0.5,1,1,0,1,6,5,1,1,0,3,8,2,0.08203629,8,-24,0,0,1,0.8408964,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,6,0,1,-9,0,0.6519319,0.5,0.5,0.9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,3,0,1,1,6,0,1,8,0,0,0,0,0,0,0,1,4,42,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.3678873,0.3,0,2,0.5,1,0,0,1,9,2,0,35.98013,0.5,0.4,2,0,1,9,12,1,1,0,0,0.1886269,29.85182,1.013672,0,0,-12,1,0,0,0,0,0,0.4714286,0.5225225,0,0,0,1.5,1.5,0.5,1,1,0,1,6,5,1,1,0,3,8,2,0.08203629,8,-24,0,0,1,0.8408964,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,6,0,1,-9,0,0.6519319,0.5,0.5,0.9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,3,0,1,1,6,0,1,8,0,0,0,0,0,0,0,1,4,42,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.2467831,0.3,0,2,0.5,1,0,0,1,9,2,0,45.5992,0.5,0.4,2,0,1,9,37.31404,1,1,0,0.06094122,0,7.800476,1.5,0.04938656,1,-12,1,0,0,0,0,0,0.5,0.5,0,0,0,1.5,1.5,0.5,1,1,0,1,6,0,1,1,0,1,7,0,0,8,-12,0,10,1,0.7473061,0,0,0,10,1,0,0,0,0,0,0,2,1,1,1,7,0,4,-9,0,0.934371,0.5,0.5,0.9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,3,0,1,1,6,0.2,1,8,0,0,0,2,0,0,0,0.797667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0386706,0.1453214,0.2648599,0,2,0.5,1,0,0,1,9,1.583333,0,99.16517,0.07089843,0.5119144,2,0,1,9,49.16297,1,1,0,0,0,6.150375,0.2695477,0,2,-12,1,0,0,0,0,0,0.9369712,0.3120674,0.2800952,0,0,1.5,1.5,0.5,1,1,0,1,6,0,1,1,0,1,7,0,0.6208047,8,0,0,0,1,0,3,0,0,0,1,0.05201516,4,0,0,0,0,2,1,1,1,7,0,1,-9,0,1,0.9738876,0.04598844,0.812286,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,4.122364,0,-7,1,6,0,1,8,0,0,0,2,0,0,0,0.6995088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.3148108,0.1581754,0,2,0.5,1,0,0,1,9,2,0,48.55975,0.5,0.4,2,0,1,9,20.26178,1,1,0,0.2753841,0.06441355,87.34752,0.2402167,0,2,-12,1,0,0,0,0,0,0.5,0.5,0,0,0,0,1.5,0,1,1,0,1,6,0,1,1,0,1,7,0,0.123308,8,0,0,0,1,0.6948664,0,7.000002,0,0,1,0,0,0.01735592,12,0,0,2,1,1,1,7,0,1,-9,0,0.2557667,0,0.04001099,0.8485181,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,6,0,1,1,6,0,1,8,0,0,0,2,0,0,0,1.00164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
