amp_attack   ,amp_decay  ,amp_release ,amp_sustain  ,arp_frequency ,arp_gate  ,arp_octaves ,arp_on ,arp_pattern ,arp_sync ,arp_tempo ,beats_per_minute ,cross_modulation ,cutoff    ,delay_dry_wet ,delay_feedback ,delay_frequency ,delay_on ,delay_sync ,delay_tempo ,distortion_drive ,distortion_mix ,distortion_on ,distortion_type ,fil_attack   ,fil_decay  ,fil_env_depth ,fil_release ,fil_sustain ,filter_blend ,filter_drive ,filter_on ,filter_saturation ,filter_shelf ,filter_style ,filter_type ,formant_on ,formant_x  ,formant_y  ,keytrack     ,legato ,mod_attack ,mod_decay ,mod_release ,mod_sustain ,mono_lfo_1_amplitude ,mono_lfo_1_frequency ,mono_lfo_1_retrigger ,mono_lfo_1_sync ,mono_lfo_1_tempo ,mono_lfo_1_waveform ,mono_lfo_2_amplitude ,mono_lfo_2_frequency ,mono_lfo_2_retrigger ,mono_lfo_2_sync ,mono_lfo_2_tempo ,mono_lfo_2_waveform ,noise_volume ,num_steps ,osc_1_transpose ,osc_1_tune  ,osc_1_unison_detune ,osc_1_unison_voices ,osc_1_volume ,osc_1_waveform ,osc_2_transpose ,osc_2_tune  ,osc_2_unison_detune ,osc_2_unison_voices ,osc_2_volume ,osc_2_waveform ,osc_feedback_amount ,osc_feedback_transpose ,osc_feedback_tune ,osc_mix   ,pitch_bend_range ,poly_lfo_amplitude ,poly_lfo_frequency ,poly_lfo_sync ,poly_lfo_tempo ,poly_lfo_waveform ,polyphony ,portamento ,portamento_type ,resonance   ,reverb_damping ,reverb_dry_wet ,reverb_feedback ,reverb_on ,step_frequency ,step_seq_00 ,step_seq_01 ,step_seq_02 ,step_seq_03 ,step_seq_04 ,step_seq_05 ,step_seq_06 ,step_seq_07 ,step_seq_08 ,step_seq_09 ,step_seq_10 ,step_seq_11 ,step_seq_12 ,step_seq_13 ,step_seq_14 ,step_seq_15 ,step_seq_16 ,step_seq_17 ,step_seq_18 ,step_seq_19 ,step_seq_20 ,step_seq_21 ,step_seq_22 ,step_seq_23 ,step_seq_24 ,step_seq_25 ,step_seq_26 ,step_seq_27 ,step_seq_28 ,step_seq_29 ,step_seq_30 ,step_seq_31 ,step_sequencer_retrigger ,step_sequencer_sync ,step_sequencer_tempo ,step_smoothing ,stutter_frequency ,stutter_on ,stutter_resample_frequency ,stutter_resample_sync ,stutter_resample_tempo ,stutter_softness ,stutter_sync ,stutter_tempo ,sub_octave ,sub_shuffle ,sub_volume ,sub_waveform ,unison_1_harmonize ,unison_2_harmonize ,velocity_track ,volume    ,Modulation1Source ,Modulation1Destination ,Modulation1Amount ,Modulation2Source ,Modulation2Destination ,Modulation2Amount ,Modulation3Source ,Modulation3Destination ,Modulation3Amount ,Modulation4Source ,Modulation4Destination ,Modulation4Amount ,Modulation5Source ,Modulation5Destination ,Modulation5Amount ,Modulation6Source ,Modulation6Destination ,Modulation6Amount ,Modulation7Source ,Modulation7Destination ,Modulation7Amount ,Modulation8Source ,Modulation8Destination ,Modulation8Amount ,Modulation9Source ,Modulation9Destination ,Modulation9Amount ,Modulation10Source ,Modulation10Destination ,Modulation10Amount ,Modulation11Source ,Modulation11Destination ,Modulation11Amount ,Modulation12Source ,Modulation12Destination ,Modulation12Amount ,Modulation13Source ,Modulation13Destination ,Modulation13Amount ,Modulation14Source ,Modulation14Destination ,Modulation14Amount ,Modulation15Source ,Modulation15Destination ,Modulation15Amount ,Modulation16Source ,Modulation16Destination ,Modulation16Amount
0.3515625    ,1.294118   , 0.065625   ,0            ,     2        ,0.236     ,          4 ,     0 ,          0 ,       1 ,        9 ,        2        ,     0.5         ,114.2125  ,  0.06921539  ,0.7202188      ,      4.871094  ,       1 ,         0 ,         11 ,24.15563         ,     1         ,            1 ,              0 ,0.1          ,1.5        ,0             ,1.5         , 0.5        , 0           ,-12          ,        1 ,0                 ,           0 ,           0 ,          0 ,         0 ,0.7071428  ,0.6216216  ,0            ,     0 ,0          ,1.5       ,  1.5       , 0.5        ,1                    ,1                    ,                   0 ,              1 ,               6 ,                  0 ,1                    ,1                    ,                   0 ,              1 ,               7 ,                  0 , 0.18        ,        8 ,-48             ,0           ,           0        ,                 13 ,  0.4150796  ,            10 ,24              ,0           ,          0         ,                  7 ,  0.5206398  ,             8 ,0.1883125           ,24                     ,-0.888            ,0         ,               2 ,1                  ,1                  ,            1 ,             7 ,                0 ,        1 ,-9         ,              0 ,0.125       ,    0.5        ,   0.3330567   ,      0.9       ,        1 ,2              ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,  0         ,0           ,0           ,0           ,0           ,0           ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,                       0 ,                  1 ,                   7 ,   0           ,3                 ,         0 ,1                          ,                    1 ,                     6 ,     0           ,           1 ,            8 ,         1 , 0.448      ,0.6476985  ,           8 ,                 1 ,                 0 ,-1             ,0.6869401 ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,
0            ,1.235294   , 0.065625   ,0            ,     2        ,0.236     ,          4 ,     0 ,          0 ,       1 ,        9 ,        2        ,     0.5         , 66.3625  ,  0.3046199   ,0.7202188      ,      4.871094  ,       1 ,         0 ,         11 ,17.71688         ,     1         ,            1 ,              0 ,0.1          ,1.5        ,0             ,1.5         , 0.5        , 0           ,0            ,        0 ,0                 ,           0 ,           0 ,          0 ,         0 ,0.3571429  ,0.7387387  ,0            ,     0 ,0          ,1.5       ,  1.5       , 0.5        ,1                    ,1                    ,                   0 ,              1 ,               6 ,                  0 ,1                    ,1                    ,                   0 ,              1 ,               7 ,                  0 , 0.18        ,        8 ,-48             ,0           ,           0        ,                 13 ,  0.4150796  ,            10 ,24              ,0           ,          0         ,                  7 ,  0.3544485  ,             8 ,0.272               ,24                     ,-0.888            ,0         ,               2 ,1                  ,1                  ,            1 ,             7 ,                0 ,        1 ,-4.584     ,              2 ,1           ,    0.5        ,   0.1653466   ,      0.9       ,        1 ,2              ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,  0         ,0           ,0           ,0           ,0           ,0           ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,                       0 ,                  1 ,                   7 ,   0           ,-0.136            ,         1 ,1                          ,                    0 ,                     6 ,     1           ,           0 ,            8 ,         1 , 1          ,0.5882074  ,           2 ,                 1 ,                 0 ,-1             ,0.664375  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,
0.6175782    ,0.3570772  , 0.065625   ,0            ,     2        ,0.236     ,          4 ,     0 ,          0 ,       1 ,        9 ,        2        ,     0.04000001  , 66.3625  ,  0.3046199   ,0.7202188      ,      4.871094  ,       1 ,         0 ,         11 ,19.44258         ,     1         ,            1 ,              0 ,0.1          ,1.5        ,0             ,1.5         , 0.5        , 0           ,0            ,        0 ,0                 ,           0 ,           0 ,          0 ,         0 ,0.3571429  ,0.7387387  ,0            ,     0 ,0          ,1.5       ,  1.5       , 0.5        ,1                    ,1                    ,                   0 ,              1 ,               6 ,                  0 ,1                    ,1                    ,                   0 ,              1 ,               7 ,                  0 , 0.18        ,        8 ,-48             ,0           ,           0        ,                 13 ,  0.2029329  ,             5 ,24              ,0           ,          0         ,                 15 ,  0.379008   ,             4 ,0.272               ,24                     ,-0.888            ,0         ,               2 ,1                  ,1                  ,            1 ,             7 ,                0 ,        1 ,-4.584     ,              2 ,1           ,    0.5        ,   0.09943099  ,      0.9       ,        1 ,2              ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,  0         ,0           ,0           ,0           ,0           ,0           ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,                       0 ,                  1 ,                   7 ,   0           ,-0.136            ,         0 ,1                          ,                    1 ,                     6 ,     1           ,           1 ,            8 ,         1 , 1          ,0.7071068  ,           4 ,                 1 ,                 1 ,-1             ,0.6346404 ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,
0            ,1.294118   , 0.065625   ,0            ,     2        ,0.236     ,          4 ,     0 ,          0 ,       1 ,        9 ,        2        ,     0.3260957   , 97.7125  ,  0.06921539  ,0.7202188      ,      4.871094  ,       1 ,         0 ,         11 ,24.15563         ,     1         ,            1 ,              0 ,0.1          ,1.5        ,0             ,1.5         , 0.5        , 0           ,-12          ,        1 ,0                 ,           0 ,           0 ,          0 ,         0 ,0.7071428  ,0.6216216  ,0            ,     0 ,0          ,1.5       ,  1.5       , 0.5        ,1                    ,1                    ,                   0 ,              1 ,               6 ,                  0 ,1                    ,1                    ,                   0 ,              1 ,               7 ,                  0 , 0.03820313  ,        8 ,-24             ,0.4015      ,           0        ,                 13 ,  0.1967212  ,             4 ,-12             ,0           ,          0         ,                  7 ,  0.468039   ,             3 ,0.1883125           ,24                     ,-0.888            ,0         ,               2 ,1                  ,1                  ,            1 ,             7 ,                0 ,        1 ,-9         ,              0 ,0.1388889   ,    0.5        ,   0.3330567   ,      0.9       ,        1 ,2              ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,  0         ,0           ,0           ,0           ,0           ,0           ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,                       0 ,                  1 ,                   7 ,   0           ,3                 ,         0 ,1                          ,                    1 ,                     6 ,     0           ,           1 ,            8 ,         1 , 0.724      ,0.4895508  ,          10 ,                 1 ,                 0 ,-1             ,0.8118398 ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,
0.1764706    ,1.470588   , 0          ,0            ,     2        ,0.2       ,          2 ,     0 ,          0 ,       1 ,        9 ,        2        ,     0.156       ,108.85    ,  0.5         ,0.4            ,      2         ,       0 ,         1 ,          9 ,-0.08132479      ,     1         ,            1 ,              0 ,0            ,0          ,46.08         ,1           , 0.4117647  , 0           ,0            ,        0 ,0                 ,           0 ,           0 ,          0 ,         0 ,0.6571429  ,0.4054054  ,0            ,     0 ,0          ,1.5       ,  1.5       , 0.5        ,0.6901408            ,1                    ,                   0 ,              1 ,               7 ,                 12 ,1                    ,1                    ,                   0 ,              1 ,               7 ,                  0 , 0           ,        8 ,12              ,-0.3679999  ,          14.8      ,                 15 ,  0.4649677  ,             1 ,-12             ,-0.234375   ,          5.600002  ,                 15 ,  0.1838614  ,             2 ,0.9280001           ,13                     ,0                 ,0         ,               4 ,1                  ,1                  ,            1 ,             7 ,                0 ,        1 ,-7.72      ,              2 ,0.75        ,    0.28       ,   0.2532008   ,      0.8       ,        1 ,2              ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,  0         ,0           ,0           ,0           ,0           ,0           ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,                       0 ,                  1 ,                   7 ,   0           ,5.532001          ,         0 ,4                          ,                    1 ,                     6 ,     1           ,           1 ,            8 ,         1 , 1          ,0.7071068  ,          10 ,                 0 ,                 0 ,0              ,0.8262889 ,               11 ,                    11 ,24.47407          ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,
0.1764706    ,0          , 0          ,1            ,     2        ,0.2       ,          2 ,     0 ,          0 ,       1 ,        9 ,        2        ,     0.07200003  ,108.4375  ,  0.5         ,0.4            ,      2         ,       0 ,         1 ,          9 ,4.800003         ,     1         ,            1 ,              0 ,0            ,0          ,46.08         ,1           , 0.4117647  , 0           ,0            ,        0 ,0                 ,           0 ,           0 ,          0 ,         0 ,0.6571429  ,0.4054054  ,0            ,     0 ,0          ,1.5       ,  1.5       , 0.5        ,0.6901408            ,1                    ,                   0 ,              1 ,               7 ,                 12 ,1                    ,1                    ,                   0 ,              1 ,               7 ,                  0 , 0           ,        8 ,24              ,-0.4479999  ,          14.8      ,                 15 ,  0.2967328  ,             0 ,-24             ,-0.234375   ,          5.600002  ,                 15 ,  0.4024297  ,             0 ,0.9280001           ,8.000001               ,0                 ,0         ,               3 ,1                  ,1                  ,            1 ,             7 ,                0 ,        1 ,-8.296     ,              2 ,0.1875      ,    0.28       ,   0.2532008   ,      0.8       ,        1 ,2              ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,  0         ,0           ,0           ,0           ,0           ,0           ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,                       0 ,                  1 ,                   7 ,   0           ,5.532001          ,         0 ,4                          ,                    1 ,                     6 ,     1           ,           1 ,            8 ,         1 , 0.648      ,0.7071068  ,           0 ,                 0 ,                 0 ,0              ,0.8449345 ,               11 ,                    11 ,24.47407          ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,
0.1764706    ,0          , 0          ,1            ,     2        ,0.2       ,          2 ,     0 ,          0 ,       1 ,        9 ,        2        ,     0.09045316  ,127       ,  0.5         ,0.4            ,      2         ,       0 ,         1 ,          9 ,7.213128         ,     1         ,            1 ,              0 ,0            ,0          ,46.08         ,1           , 0.4117647  , 0           ,0            ,        1 ,0                 ,           0 ,           0 ,          0 ,         0 ,0.6571429  ,0.4054054  ,0            ,     0 ,0          ,1.5       ,  1.5       , 0.5        ,0.6901408            ,1                    ,                   0 ,              1 ,               7 ,                 12 ,1                    ,1                    ,                   0 ,              1 ,               7 ,                  0 , 0           ,        8 ,24              ,-0.4479999  ,          14.8      ,                 15 ,  0.4334663  ,             0 ,-24             ,-0.234375   ,          5.600002  ,                 15 ,  0.2492126  ,             0 ,0.9015626           ,8.000001               ,0                 ,0         ,               3 ,1                  ,1                  ,            1 ,             7 ,                0 ,        1 ,-8.296     ,              2 ,0.1314286   ,    0.28       ,   0.2532008   ,      0.8       ,        1 ,2              ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,  0         ,0           ,0           ,0           ,0           ,0           ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,                       0 ,                  1 ,                   7 ,   0           ,5.532001          ,         0 ,4                          ,                    1 ,                     6 ,     1           ,           1 ,            8 ,         1 , 0.268125   ,0.5445091  ,           1 ,                 0 ,                 0 ,0              ,0.8262889 ,               11 ,                    11 ,24.47407          ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,
0.1764706    ,0          , 0          ,1            ,     2        ,0.2       ,          2 ,     0 ,          0 ,       1 ,        9 ,        2        ,     0.07721097  ,127       ,  0.5         ,0.4            ,      2         ,       0 ,         1 ,          9 ,4.299377         ,     1         ,            1 ,              0 ,0            ,0          ,46.08         ,1           , 0.4117647  , 0           ,0            ,        1 ,0                 ,           0 ,           0 ,          0 ,         0 ,0.6571429  ,0.4054054  ,0            ,     0 ,0          ,1.5       ,  1.5       , 0.5        ,0.6901408            ,1                    ,                   0 ,              1 ,               7 ,                 12 ,1                    ,1                    ,                   0 ,              1 ,               7 ,                  0 , 0           ,        8 ,24              ,-0.3421561  ,          14.8      ,                 15 ,  0.4334663  ,             0 ,-24             ,-0.2904375  ,          5.600002  ,                 15 ,  0.2492126  ,             0 ,0.8492814           ,19                     ,0                 ,0         ,               3 ,1                  ,1                  ,            1 ,             7 ,                0 ,        1 ,-8.296     ,              2 ,0           ,    0.28       ,   0.2532008   ,      0.8       ,        1 ,2              ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,  0         ,0           ,0           ,0           ,0           ,0           ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,                       0 ,                  1 ,                   7 ,   0           ,5.532001          ,         0 ,4                          ,                    1 ,                     6 ,     1           ,           1 ,            8 ,         1 , 1          ,0.3592694  ,          10 ,                 0 ,                 0 ,0              ,0.8262889 ,               11 ,                    11 ,24.47407          ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,
0.1764706    ,0          , 0          ,1            ,     2        ,0.2       ,          2 ,     0 ,          0 ,       1 ,        9 ,        2        ,     0.06000003  ,108.4375  ,  0.5         ,0.4            ,      2         ,       0 ,         1 ,          9 ,-0.4799974       ,     1         ,            1 ,              0 ,0            ,0          ,46.08         ,1           , 0.4117647  , 0           ,0            ,        0 ,0                 ,           0 ,           0 ,          0 ,         0 ,0.6571429  ,0.4054054  ,0            ,     0 ,0          ,1.5       ,  1.5       , 0.5        ,0.6901408            ,1                    ,                   0 ,              1 ,               7 ,                 12 ,1                    ,1                    ,                   0 ,              1 ,               7 ,                  0 , 0           ,        8 ,24              ,-0.1919999  ,           4.400001 ,                 15 ,  0.1982629  ,             0 ,-24             ,-0.234375   ,          0.8000018 ,                  5 ,  0.5865648  ,             0 ,0.8800001           ,19                     ,0                 ,0         ,               3 ,1                  ,1                  ,            1 ,             7 ,                0 ,        1 ,-8.296     ,              2 ,0.1875      ,    0.28       ,   0.2532008   ,      0.8056    ,        1 ,2              ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,  0         ,0           ,0           ,0           ,0           ,0           ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,                       0 ,                  1 ,                   7 ,   0           ,5.532001          ,         0 ,4                          ,                    1 ,                     6 ,     1           ,           1 ,            8 ,         1 , 0.652      ,0.7071068  ,          10 ,                 0 ,                 0 ,0              ,0.8262889 ,               11 ,                    11 ,24.47407          ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,
0.1764706    ,0          , 0          ,1            ,     2        ,0.2       ,          2 ,     0 ,          0 ,       1 ,        9 ,        2        ,     0           ,108.4375  ,  0.5         ,0.4            ,      2         ,       0 ,         1 ,          9 ,-0.4799974       ,     1         ,            1 ,              0 ,0            ,0          ,46.08         ,1           , 0.4117647  , 0           ,0            ,        0 ,0                 ,           0 ,           0 ,          0 ,         0 ,0.6571429  ,0.4054054  ,0            ,     0 ,0          ,1.5       ,  1.5       , 0.5        ,0.6901408            ,1                    ,                   0 ,              1 ,               7 ,                 12 ,1                    ,1                    ,                   0 ,              1 ,               7 ,                  0 , 0           ,        8 ,24              ,-0.1919999  ,           4.400001 ,                 15 ,  0          ,             7 ,-24             ,-0.234375   ,          0.8000018 ,                  5 ,  0.6389431  ,             3 ,0.8800001           ,19                     ,0                 ,0         ,               3 ,1                  ,1                  ,            1 ,             7 ,                0 ,        1 ,-8.296     ,              2 ,0.1875      ,    0.28       ,   0.2532008   ,      0.8056    ,        1 ,2              ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,  0         ,0           ,0           ,0           ,0           ,0           ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,                       0 ,                  1 ,                   7 ,   0           ,5.532001          ,         0 ,4                          ,                    1 ,                     6 ,     1           ,           1 ,            8 ,         1 , 0.372      ,0.7071068  ,           0 ,                 0 ,                 0 ,0              ,0.8262889 ,               11 ,                    11 ,24.47407          ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,
0            ,1.764706   , 0          ,0            ,     2        ,0.2       ,          2 ,     0 ,          0 ,       1 ,        9 ,      120        ,     0.288       ,108.4375  ,  0.5         ,0.4            ,      2         ,       0 ,         1 ,          9 ,0                ,     0         ,            0 ,              0 ,0            ,0          ,46.08         ,1           , 0.4117647  , 0           ,0            ,        0 ,-0.4799974        ,           0 ,           0 ,          6 ,         0 ,0.6571429  ,0.4054054  ,0            ,     0 ,0          ,0         ,  0         , 0          ,0.6901408            ,1                    ,                   0 ,              1 ,               7 ,                 12 ,1                    ,1                    ,                   0 ,              1 ,               7 ,                  0 , 0           ,        8 ,24              ,-0.1919999  ,           4.400001 ,                 15 ,  0          ,             7 ,-24             ,-0.234375   ,          0.8000018 ,                  5 ,  0          ,             7 ,0.8800001           ,19                     ,0                 ,0.3144654 ,               3 ,1                  ,1                  ,            1 ,             7 ,                0 ,        1 ,-8.296     ,              2 ,0.1875      ,    0.28       ,   0.3679999   ,      0.8056    ,        1 ,2              ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,  0         ,0           ,0           ,0           ,0           ,0           ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,                       0 ,                  1 ,                   7 ,   0           ,5.532001          ,         0 ,4                          ,                    0 ,                     0 ,     1           ,           0 ,            0 ,         0 , 0.372      ,1          ,           0 ,                 0 ,                 0 ,0              ,0.9662162 ,               11 ,                    11 ,24.47407          ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,
0            ,1.352941   , 0          ,0            ,     2        ,0.2       ,          2 ,     0 ,          0 ,       1 ,        9 ,      120        ,     0.446       ,108.4375  ,  0.5         ,0.4            ,      2         ,       0 ,         1 ,          9 ,0                ,     0         ,            0 ,              0 ,0            ,0          ,46.08         ,1           , 0.4117647  , 0           ,0            ,        0 ,-0.4799974        ,           0 ,           0 ,          6 ,         0 ,0.6571429  ,0.4054054  ,0            ,     0 ,0          ,0         ,  0         , 0          ,0.6901408            ,1                    ,                   0 ,              1 ,               7 ,                 12 ,1                    ,1                    ,                   0 ,              1 ,               7 ,                  0 , 0           ,        8 ,1.999998        ,-0.1919999  ,           0        ,                 15 ,  0          ,             6 ,-48             ,-0.234375   ,          0         ,                  5 ,  0          ,             4 ,0.8800001           ,19                     ,0                 ,0.7295597 ,               3 ,1                  ,1                  ,            1 ,             7 ,                0 ,        1 ,-5.672     ,              2 ,0.1875      ,    0.28       ,   0.3679999   ,      0.8056    ,        1 ,2              ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,0           ,  0         ,0           ,0           ,0           ,0           ,0           ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,  0         ,                       0 ,                  1 ,                   7 ,   0           ,5.532001          ,         0 ,4                          ,                    0 ,                     0 ,     1           ,           0 ,            0 ,         0 , 0.372      ,1          ,           0 ,                 0 ,                 0 ,0              ,0.9662162 ,               11 ,                    11 ,24.47407          ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                  ,                       ,                  ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,                   ,                   ,                        ,
